name,district,lat,lng,tag
一师附小南分部,静安区,31.238669,121.444886,教育培训;小学
浦东新区上南实验小学(昌里校区),浦东新区,31.179524,121.501145,教育培训;小学
上南二村小学分部,浦东新区,31.181924,121.504765,教育培训;小学
初城,黄浦区,31.224661,121.464883,教育培训;小学
西康路第三小学东部,静安区,31.236031,121.460732,教育培训;小学
新武宁小学,普陀区,31.244532,121.432914,教育培训;小学
武宁路小学-分部,普陀区,31.244603,121.432808,教育培训;小学
民办缪斯小学,徐汇区,31.222641,121.459453,教育培训;小学
慧聪楼小学部,徐汇区,31.169344,121.445257,教育培训;小学
上海浦东新区民办大别山小学(林浦路),浦东新区,31.149106,121.479029,教育培训;小学
上海市第一实验小学,静安区,31.240699,121.444217,教育培训;小学
上海师范大学附属卢湾实验小学大门,黄浦区,31.214201,121.488985,教育培训;小学
南码头社区学校(胶南分校),浦东新区,31.206059,121.518127,教育培训;小学
甘肃路117弄,静安区,31.249631,121.480958,教育培训;小学
上南三村小学,浦东新区,31.179026,121.504985,教育培训;小学
上海市南市区梅溪小学(分部),黄浦区,31.22358,121.499404,教育培训;小学
教育科学研究院实验小学-北区,徐汇区,31.208276,121.471428,教育培训;小学
华楷教育中小学生辅导,徐汇区,31.195763,121.46182,教育培训;小学
上南早期儿童教育服务中心德州四村教学点,浦东新区,31.1736,121.492299,教育培训;小学
宁波路第三小学,黄浦区,31.243603,121.485712,教育培训;小学
上海協和双语学校,浦东新区,31.18873,121.504314,教育培训;小学
贝乐康少儿足球培训(杨思新世界实验小学),浦东新区,31.168506,121.510151,教育培训;小学
文庙路小学,黄浦区,31.22388,121.49568,教育培训;小学
上海市浦东新区上南七村小学,浦东新区,31.180959,121.509372,教育培训;小学
豫园中心小学,黄浦区,31.231351,121.498631,教育培训;小学
瞿家廊小学,普陀区,31.24103,121.42524,教育培训;小学
新金盘子,黄浦区,31.207874,121.477923,教育培训;小学
上海希望经济城(安西路),长宁区,31.21742,121.43292,教育培训;小学
淮海中路小学(分校),黄浦区,31.226125,121.472748,教育培训;小学
中振小学原址,静安区,31.23306,121.4404,教育培训;小学
四楼招租,静安区,31.244107,121.4507,教育培训;小学
王爱,长宁区,31.20009,121.403821,教育培训;小学
静教院附校,静安区,31.244307,121.45616,教育培训;小学
浦东新区进才实验小学,浦东新区,31.236165,121.567656,教育培训;小学
上海民办福山正达外国语小学,浦东新区,31.244934,121.550969,教育培训;小学
新时代小学(大华校区),浦东新区,31.190266,121.529889,教育培训;小学
上海福山外国语小学(福山路),浦东新区,31.241067,121.532291,教育培训;小学
上海市浦东新区明珠小学A区,浦东新区,31.231718,121.52488,教育培训;小学
浦东新区第二中心小学,浦东新区,31.242278,121.555927,教育培训;小学
竹园小学(张杨校区),浦东新区,31.237092,121.536972,教育培训;小学
明珠小学(C区),浦东新区,31.166988,121.532141,教育培训;小学
尚博实验小学,浦东新区,31.153301,121.522211,教育培训;小学
洋泾实验小学(新校区),浦东新区,31.249451,121.555993,教育培训;小学
海桐小学(樱花校区),浦东新区,31.211958,121.55905,教育培训;小学
北蔡镇中心小学,浦东新区,31.189777,121.559846,教育培训;小学
世博家园实验小学(东书房路校区),浦东新区,31.170902,121.543219,教育培训;小学
浦东新区海桐小学(东城校区),浦东新区,31.207455,121.54855,教育培训;小学
花木中心小学,浦东新区,31.208244,121.555389,教育培训;小学
明珠小学B区,浦东新区,31.229393,121.531629,教育培训;小学
上海市张江中心小学,浦东新区,31.211393,121.628457,教育培训;小学
万科实验小学,浦东新区,31.186044,121.621354,教育培训;小学
竹园小学(龙阳校区),浦东新区,31.207616,121.558776,教育培训;小学
上海市浦明师范学校附属小学,浦东新区,31.223852,121.532868,教育培训;小学
浦东新区三桥小学,浦东新区,31.237852,121.610457,教育培训;小学
香山小学,浦东新区,31.245487,121.577561,教育培训;小学
浦东南路小学,浦东新区,31.206769,121.533049,教育培训;小学
张江高科实验小学(香楠校区),浦东新区,31.220929,121.621046,教育培训;小学
昌邑小学(大华校区),浦东新区,31.187095,121.543783,教育培训;小学
张江高科实验小学(藿香校区),浦东新区,31.206971,121.600451,教育培训;小学
上海市浦明师范学校附属小学(东城校区),浦东新区,31.208215,121.538392,教育培训;小学
上海市实验学校,浦东新区,31.187036,121.520611,教育培训;小学
上海市浦东新区育童小学,浦东新区,31.177158,121.546174,教育培训;小学
新时代小学(浦三路校区),浦东新区,31.158713,121.546189,教育培训;小学
孙桥小学(张江校区),浦东新区,31.193219,121.637515,教育培训;小学
第六师范附属小学 (羽山路),浦东新区,31.246587,121.569541,教育培训;小学
上海浦东新区林苑小学,浦东新区,31.150368,121.52695,教育培训;小学
三林中心小学,浦东新区,31.149126,121.522103,教育培训;小学
上海市浦东新区浦三路小学,浦东新区,31.201479,121.523249,教育培训;小学
第六师范第二附属小学(西部),浦东新区,31.249118,121.546673,教育培训;小学
浦东南路小学(本部),浦东新区,31.213315,121.52115,教育培训;小学
昌邑小学(陆家嘴校区),浦东新区,31.244646,121.522678,教育培训;小学
上海市浦东新区莲溪小学,浦东新区,31.190966,121.564719,教育培训;小学
梅园小学,浦东新区,31.245816,121.530088,教育培训;小学
上海市浦东新区崂山小学,浦东新区,31.240804,121.523639,教育培训;小学
金桥中心小学,浦东新区,31.243035,121.636607,教育培训;小学
上海浦东新区民办鲁冰花小学,浦东新区,31.170073,121.589987,教育培训;小学
上海市浦东外国语学校东校,浦东新区,31.243757,121.629774,教育培训;小学
德威英国国际学校(小学部),浦东新区,31.243438,121.591458,教育培训;小学
浦东新区塘桥第一小学,浦东新区,31.215538,121.529266,教育培训;小学
上海市浦东新区由由小学,浦东新区,31.1961,121.536166,教育培训;小学
浦东新区华林小学,浦东新区,31.198387,121.569445,教育培训;小学
莲溪小学南校,浦东新区,31.184726,121.564286,教育培训;小学
孙桥小学(申江校区),浦东新区,31.184151,121.636134,教育培训;小学
绿晨小学,浦东新区,31.152056,121.542424,教育培训;小学
上海福山外国语小学(瑞华校区),浦东新区,31.240725,121.535246,教育培训;小学
ChinaJoy电竞大赛,浦东新区,31.220378,121.576074,教育培训;小学
联营小学,浦东新区,31.140754,121.529875,教育培训;小学
浦东新区东方小学,浦东新区,31.216848,121.537131,教育培训;小学
尚博实验小学,浦东新区,31.183354,121.522711,教育培训;小学
南浦小学,浦东新区,31.169456,121.534585,教育培训;小学
张江高科3口,浦东新区,31.207777,121.594027,教育培训;小学
栖霞小学,浦东新区,31.241589,121.520425,教育培训;小学
明珠小学b区(临时校区),浦东新区,31.227276,121.529143,教育培训;小学
长宁国际学校浦东低年级校区,浦东新区,31.140235,121.572839,教育培训;小学
上海第六师范第二附属小学西区,浦东新区,31.248756,121.545959,教育培训;小学
灰谷凉,浦东新区,31.248588,121.549269,教育培训;小学
上海市中小学心理辅导协会实验校,浦东新区,31.24169,121.544915,教育培训;小学
浦东新区双语实验学校,浦东新区,31.232051,121.525934,教育培训;小学
多动动学校,浦东新区,31.215777,121.605614,教育培训;小学
德育实验学校,浦东新区,31.178834,121.637796,教育培训;小学
编织希望,浦东新区,31.168695,121.544507,教育培训;小学
六团中心小学,浦东新区,31.156446,121.735263,教育培训;小学
唐镇小学,浦东新区,31.213019,121.66141,教育培训;小学
上海福山唐城外国语小学,浦东新区,31.225522,121.659364,教育培训;小学
观澜小学,浦东新区,31.180483,121.703377,教育培训;小学
上海市浦东新区黄楼中心小学,浦东新区,31.171785,121.678569,教育培训;小学
观澜小学,浦东新区,31.200621,121.712819,教育培训;小学
江镇中心小学,浦东新区,31.179699,121.750253,教育培训;小学
浦东新区施湾镇中心小学,浦东新区,31.156746,121.759889,教育培训;小学
东港小学,浦东新区,31.149672,121.756687,教育培训;小学
合庆镇中心小学,浦东新区,31.242255,121.722288,教育培训;小学
王港镇中心小学,浦东新区,31.240269,121.681007,教育培训;小学
园西小学(南桥路分校),浦东新区,31.194012,121.701006,教育培训;小学
蔡路逸夫小学,浦东新区,31.21797,121.736498,教育培训;小学
上海浦东新区民办皖蓼小学,浦东新区,31.193168,121.683571,教育培训;小学
浦光小学,浦东新区,31.219713,121.723594,教育培训;小学
上海市浦东新区实验小学,浦东新区,31.192656,121.70721,教育培训;小学
浦东新区新城小学(新德路),浦东新区,31.202673,121.702149,教育培训;小学
上海市浦东新区晨阳小学,浦东新区,31.184245,121.754634,教育培训;小学
唐四小学,浦东新区,31.240713,121.694023,教育培训;小学
庆华小学,浦东新区,31.241755,121.733146,教育培训;小学
上海浦东新区民办英才小学,浦东新区,31.175393,121.718915,教育培训;小学
教院附校小学,浦东新区,31.203732,121.697506,教育培训;小学
民办豫息小学,浦东新区,31.183085,121.692081,教育培训;小学
合庆镇利民小学,浦东新区,31.239084,121.751499,教育培训;小学
上海市浦东新区民办新苗小学,浦东新区,31.229246,121.744507,教育培训;小学
福德小学,浦东新区,31.22964,121.756965,教育培训;小学
启晨中小学补习,浦东新区,31.244558,121.725697,教育培训;小学
江镇新庙,浦东新区,31.183475,121.750463,教育培训;小学
唐镇张江睿明早教,浦东新区,31.216129,121.659075,教育培训;小学
上海浦东新区民办知见小学,浦东新区,31.16802,121.768884,教育培训;小学
安亭小学,嘉定区,31.308217,121.160046,教育培训;小学
方泰小学,嘉定区,31.323418,121.217038,教育培训;小学
上海同济黄渡小学,嘉定区,31.282835,121.216262,教育培训;小学
同济大学附属实验小学,嘉定区,31.284105,121.170405,教育培训;小学
紫荆小学,嘉定区,31.298225,121.17419,教育培训;小学
安亭镇杨林小学,嘉定区,31.2828,121.251021,教育培训;小学
上海同济黄渡小学(东校区),嘉定区,31.278724,121.245323,教育培训;小学
青浦区曙光民办小学,青浦区,31.271913,121.167405,教育培训;小学
上海青浦区旧青浦民办小学,青浦区,31.257689,121.172226,教育培训;小学
华益民办小学,青浦区,31.262395,121.238841,教育培训;小学
菊园新区民办六里小学,嘉定区,31.35966,121.220274,教育培训;小学
安亭镇中村小学,嘉定区,31.269654,121.20504,教育培训;小学
汐尘弄,嘉定区,31.295926,121.168591,教育培训;小学
六里育梁学校,嘉定区,31.35932,121.219789,教育培训;小学
曹杨实验小学,普陀区,31.254019,121.384719,教育培训;小学
金洲小学,普陀区,31.255352,121.393205,教育培训;小学
上海市金鼎学校,普陀区,31.263978,121.387035,教育培训;小学
封浜小学,嘉定区,31.275625,121.30511,教育培训;小学
嘉定区马陆小学,嘉定区,31.33355,121.290817,教育培训;小学
桃浦中心小学,普陀区,31.295527,121.350664,教育培训;小学
上海市嘉定区华江小学,嘉定区,31.270695,121.346211,教育培训;小学
嘉定区古猗小学,嘉定区,31.307463,121.33113,教育培训;小学
南翔小学,嘉定区,31.305541,121.315358,教育培训;小学
上海市嘉定区江桥小学,嘉定区,31.263232,121.343946,教育培训;小学
上海锦秋学校,宝山区,31.326314,121.390471,教育培训;小学
真光小学,嘉定区,31.257966,121.386198,教育培训;小学
宝虹小学,宝山区,31.356561,121.379638,教育培训;小学
真新小学,嘉定区,31.259173,121.37839,教育培训;小学
上海大学附属小学,宝山区,31.317374,121.392496,教育培训;小学
南翔镇民办桃苑小学,嘉定区,31.333554,121.313111,教育培训;小学
绿地小学,嘉定区,31.25312,121.374146,教育培训;小学
上海宝山区民办山海小学,宝山区,31.31745,121.391525,教育培训;小学
嘉定马陆包桥小学,嘉定区,31.354719,121.319544,教育培训;小学
上海市普陀区恒德小学,普陀区,31.291777,121.353177,教育培训;小学
上海市树德小学,普陀区,31.263837,121.39427,教育培训;小学
沪宁小学,嘉定区,31.260071,121.350881,教育培训;小学
上海宝山区民办海兰小学,宝山区,31.333576,121.357602,教育培训;小学
天宇小学,嘉定区,31.295999,121.306105,教育培训;小学
祁连中心小学,宝山区,31.321861,121.385427,教育培训;小学
上师大附二小,嘉定区,31.292641,121.330978,教育培训;小学
嘉定区马陆小学(西校区),嘉定区,31.32941,121.287174,教育培训;小学
皖封小学,嘉定区,31.269745,121.301596,教育培训;小学
嘉定江桥寿春小学,嘉定区,31.277341,121.325836,教育培训;小学
宝满路小学桥,宝山区,31.355206,121.34831,教育培训;小学
江桥镇民办沪宁小学(分部),嘉定区,31.277025,121.299379,教育培训;小学
嘉定区江桥镇民办庆宁小学,嘉定区,31.263601,121.299295,教育培训;小学
祥和小学,普陀区,31.254015,121.384244,教育培训;小学
上海外国语大学附属外国语小学,虹口区,31.300359,121.474596,教育培训;小学
平利路第一小学,普陀区,31.277252,121.436836,教育培训;小学
上海市民办丽英小学,虹口区,31.288905,121.485423,教育培训;小学
管弄新村小学,普陀区,31.263073,121.43013,教育培训;小学
江宁学校,普陀区,31.253668,121.442994,教育培训;小学
中山北路第一小学,普陀区,31.255456,121.434576,教育培训;小学
二师附小,杨浦区,31.282513,121.506106,教育培训;小学
上海市宝山区第二中心小学,宝山区,31.341982,121.439025,教育培训;小学
上海市民办宏星小学,虹口区,31.28761,121.496397,教育培训;小学
虹口区第三中心小学,虹口区,31.271382,121.492333,教育培训;小学
和田路小学,静安区,31.274324,121.466726,教育培训;小学
上海市民办扬波外国语小学,静安区,31.270754,121.453527,教育培训;小学
闸北区实验小学,静安区,31.278799,121.454916,教育培训;小学
上海市虹口区四川北路第一小学,虹口区,31.265406,121.491045,教育培训;小学
政立路小学,杨浦区,31.314217,121.499959,教育培训;小学
广灵路小学,虹口区,31.287301,121.48496,教育培训;小学
红旗小学,虹口区,31.304932,121.488361,教育培训;小学
宝山区第三中心小学,宝山区,31.342411,121.448994,教育培训;小学
上海市静安区闸北第一中心小学,静安区,31.254044,121.482781,教育培训;小学
江湾中心小学,宝山区,31.321029,121.493452,教育培训;小学
复旦大学-附属小学,杨浦区,31.297947,121.51195,教育培训;小学
虹口区第六中心小学,虹口区,31.282934,121.473652,教育培训;小学
上海市民办童园实验小学,静安区,31.277748,121.464536,教育培训;小学
虹口区曲阳第三小学,虹口区,31.28591,121.50181,教育培训;小学
闸北区第三中心小学,静安区,31.259998,121.479195,教育培训;小学
曲阳第四小学,虹口区,31.28894,121.502233,教育培训;小学
中环实验小学,宝山区,31.295989,121.412056,教育培训;小学
闸北区永兴路第二小学,静安区,31.257306,121.472214,教育培训;小学
真如文英中心小学,普陀区,31.254402,121.410955,教育培训;小学
上海市洵阳路小学,普陀区,31.255517,121.431523,教育培训;小学
上海民办彭浦实验小学,静安区,31.322612,121.456757,教育培训;小学
上海市华阴小学,普陀区,31.26969,121.447809,教育培训;小学
许昌路第五小学,杨浦区,31.278036,121.518666,教育培训;小学
中山北路小学,静安区,31.26576,121.46777,教育培训;小学
上海市虹口区广中路小学(广中支路),虹口区,31.28037,121.483536,教育培训;小学
静安区中兴路小学,静安区,31.25884,121.467595,教育培训;小学
顾村小学,宝山区,31.358865,121.400602,教育培训;小学
静安区彭浦新村第一小学,静安区,31.315028,121.465231,教育培训;小学
永和小学,静安区,31.300358,121.433544,教育培训;小学
泰和新城小学,宝山区,31.357305,121.408724,教育培训;小学
上海市杨浦区政立路第二小学,杨浦区,31.313108,121.514053,教育培训;小学
上海市成功教育实验小学,静安区,31.290576,121.444313,教育培训;小学
虹口区第二中心小学,虹口区,31.26492,121.50257,教育培训;小学
上海市宝山区淞南中心校,宝山区,31.3526,121.502094,教育培训;小学
上海市宝山区通河新村第三小学,宝山区,31.338204,121.455116,教育培训;小学
上海市五角场小学,杨浦区,31.306168,121.518842,教育培训;小学
上海市普陀区陆家宅小学,普陀区,31.252704,121.429092,教育培训;小学
上海市静安区闸北第二中心小学,静安区,31.286966,121.440415,教育培训;小学
上海市虹口区崇明路小学,虹口区,31.251811,121.491585,教育培训;小学
上海市蕃瓜弄小学,静安区,31.253915,121.467173,教育培训;小学
虹口区中州路第一小学,虹口区,31.258096,121.488948,教育培训;小学
上海市静安区宝山路小学,静安区,31.259807,121.484156,教育培训;小学
上海市宝山区长江路小学,宝山区,31.351769,121.494542,教育培训;小学
大场镇小学,宝山区,31.312069,121.418496,教育培训;小学
大场中心小学,宝山区,31.306623,121.415097,教育培训;小学
静安区三泉路小学,静安区,31.321443,121.446077,教育培训;小学
上海市普陀区真如第三小学,普陀区,31.263201,121.405787,教育培训;小学
上海市虹口区柳营路小学,虹口区,31.277798,121.475652,教育培训;小学
虹口区张桥路小学,虹口区,31.273924,121.502231,教育培训;小学
上海市静安区大宁国际学校,静安区,31.307198,121.466517,教育培训;小学
保德路小学,静安区,31.321812,121.460685,教育培训;小学
虎林路小学,宝山区,31.348788,121.458847,教育培训;小学
上海市五角场小学(西部),杨浦区,31.298649,121.516955,教育培训;小学
上海市凉城第二小学,虹口区,31.302511,121.48165,教育培训;小学
彭浦新村第五小学,静安区,31.318433,121.458427,教育培训;小学
祥德路小学,虹口区,31.276496,121.49519,教育培训;小学
上海市闸北田家炳小学(东部校区),静安区,31.310237,121.445318,教育培训;小学
丰镇第一小学,虹口区,31.311352,121.485727,教育培训;小学
大华小学,宝山区,31.282432,121.43002,教育培训;小学
沪太新村第一小学,普陀区,31.272373,121.445514,教育培训;小学
宝山区淞南第二小学,宝山区,31.338916,121.482237,教育培训;小学
上海市宝山区大华新城学校,宝山区,31.299336,121.415062,教育培训;小学
虹口区凉城第四小学,虹口区,31.308548,121.476027,教育培训;小学
凉城第三小学,虹口区,31.302708,121.474652,教育培训;小学
高境镇第三小学,宝山区,31.327085,121.454529,教育培训;小学
宝山区呼玛路小学,宝山区,31.347616,121.451521,教育培训;小学
同济小学,杨浦区,31.290389,121.515792,教育培训;小学
上海市虹口区外国语第一小学,虹口区,31.297327,121.480168,教育培训;小学
静安区育婴堂路小学,静安区,31.261403,121.470923,教育培训;小学
上海市静安区阳曲路小学,静安区,31.31492,121.466938,教育培训;小学
上海市大华第二小学,宝山区,31.281416,121.42165,教育培训;小学
上海市昆明学校(小学部),杨浦区,31.26989,121.515721,教育培训;小学
行知小学,宝山区,31.288177,121.420164,教育培训;小学
虹口区幸福四平实验小学,虹口区,31.277138,121.500888,教育培训;小学
上海市静安区第四中心小学,静安区,31.313402,121.453334,教育培训;小学
虹口区第一中心小学,虹口区,31.254781,121.495017,教育培训;小学
嘉华小学,宝山区,31.274604,121.422455,教育培训;小学
止园路小学,静安区,31.269192,121.47639,教育培训;小学
上海市静安区景风路小学,静安区,31.325475,121.464466,教育培训;小学
上海市虹口区多伦同心小学,虹口区,31.273523,121.483795,教育培训;小学
宝山区共富新村小学,宝山区,31.357799,121.435947,教育培训;小学
临汾路小学,静安区,31.315742,121.449977,教育培训;小学
华东师大一附中实验小学,虹口区,31.269611,121.510159,教育培训;小学
四中心民办实验小学,虹口区,31.295049,121.506082,教育培训;小学
虹口区第三中心小学(吉祥校区),虹口区,31.272038,121.496403,教育培训;小学
东余杭路第一小学分校,虹口区,31.25878,121.503222,教育培训;小学
宝山区第二中心小学,宝山区,31.332183,121.440485,教育培训;小学
上海宝山区民办益刚小学,宝山区,31.349896,121.489698,教育培训;小学
霍山路第二小学,虹口区,31.260454,121.518332,教育培训;小学
政立二小,杨浦区,31.313368,121.513742,教育培训;小学
上海市虹口区四川北路第二小学,虹口区,31.261738,121.490258,教育培训;小学
上海市宝山区虎林路第三小学,宝山区,31.337046,121.465718,教育培训;小学
上海市静安区洛川东路小学,静安区,31.270912,121.45746,教育培训;小学
上海市民办四中心实验小学,虹口区,31.284958,121.502788,教育培训;小学
唐山路第一小学,虹口区,31.260782,121.509295,教育培训;小学
海宁路第一小学(二分部),虹口区,31.253041,121.493759,教育培训;小学
宝山区通河第四小学,宝山区,31.336543,121.452813,教育培训;小学
天水路小学,虹口区,31.26412,121.497733,教育培训;小学
宝山区通河新村小学,宝山区,31.343952,121.455407,教育培训;小学
翼盛教育一对一,普陀区,31.270409,121.443526,教育培训;小学
虹口区保定路第一小学,虹口区,31.263763,121.517297,教育培训;小学
高境镇第二小学,宝山区,31.324477,121.486925,教育培训;小学
上海市宝山区泗塘新村小学,宝山区,31.345202,121.458962,教育培训;小学
新建大宁国际第二小学,静安区,31.292409,121.460544,教育培训;小学
打虎山路第一小学-东区,杨浦区,31.280582,121.516897,教育培训;小学
石泉路第一小学,普陀区,31.259242,121.436717,教育培训;小学
刘营小学,虹口区,31.277678,121.476082,教育培训;小学
上海棋院实验小学(东校),静安区,31.251322,121.476729,教育培训;小学
红旗小学(都市校区),虹口区,31.312258,121.487927,教育培训;小学
彭浦新村第二小学(本部),静安区,31.314,121.457507,教育培训;小学
中山北一路一三一弄1,虹口区,31.278913,121.482351,教育培训;小学
斑马线研习社(物华路店),虹口区,31.265328,121.502724,教育培训;小学
宝山寿沪小学,宝山区,31.351493,121.411722,教育培训;小学
彭浦新村第二小学(分部),静安区,31.315482,121.459043,教育培训;小学
中山北一路一三一弄一支弄41,虹口区,31.279833,121.482678,教育培训;小学
泗塘五村69,宝山区,31.339515,121.468022,教育培训;小学
海南小学,虹口区,31.254141,121.492611,教育培训;小学
共富一村220丙,宝山区,31.358541,121.435439,教育培训;小学
上海市中小学心理辅导协会实验校,宝山区,31.338655,121.45115,教育培训;小学
塘沽路第二中心小学,静安区,31.253224,121.487616,教育培训;小学
许昌路第五小学-西部,杨浦区,31.27818,121.518464,教育培训;小学
上海希望经济城(四川北路),虹口区,31.270341,121.489484,教育培训;小学
扬溢剪板拆边,宝山区,31.309042,121.4228,教育培训;小学
江浦路街道社区学校第十六教学点,杨浦区,31.273376,121.519936,教育培训;小学
泗塘五村43,宝山区,31.340188,121.467259,教育培训;小学
丛林实验,虹口区,31.261235,121.496645,教育培训;小学
博世凯进修学院-丽英小学,虹口区,31.253643,121.495646,教育培训;小学
上海市虹口区时兴办,虹口区,31.27937,121.50492,教育培训;小学
石泉路街道社区学校信仪办学点,普陀区,31.256338,121.430107,教育培训;小学
泗塘村四村1,宝山区,31.343854,121.467881,教育培训;小学
民办贝贝英语小学,虹口区,31.288777,121.48512,教育培训;小学
谷一斋,虹口区,31.261354,121.507817,教育培训;小学
洛川学校,普陀区,31.265844,121.442348,教育培训;小学
建平实验小学,浦东新区,31.264603,121.578895,教育培训;小学
上海理工大学附属小学,杨浦区,31.297958,121.546272,教育培训;小学
上海市第六师范附属小学,浦东新区,31.315367,121.594167,教育培训;小学
金茂小学(金东名苑校区),浦东新区,31.264877,121.594893,教育培训;小学
上海市六一小学,杨浦区,31.310994,121.528427,教育培训;小学
民办阳浦小学,杨浦区,31.273217,121.543018,教育培训;小学
控江二村小学(本部),杨浦区,31.29312,121.534541,教育培训;小学
高桥镇小学,浦东新区,31.355659,121.585256,教育培训;小学
上海市民办打一外国语小学,杨浦区,31.282514,121.522499,教育培训;小学
齐齐哈尔路第一小学,杨浦区,31.269092,121.532907,教育培训;小学
上海市浦东新区潼港小学,浦东新区,31.346361,121.57778,教育培训;小学
杨浦小学(西区分校),杨浦区,31.306561,121.532003,教育培训;小学
竹园小学(沪东校区),浦东新区,31.271327,121.584772,教育培训;小学
万德小学,浦东新区,31.258613,121.56281,教育培训;小学
上海福山外国语小学(五莲路),浦东新区,31.289667,121.60481,教育培训;小学
平凉路第三小学,杨浦区,31.280953,121.557718,教育培训;小学
杨浦区凤城新村小学,杨浦区,31.288995,121.52412,教育培训;小学
浦东新区高南小学,浦东新区,31.33652,121.590492,教育培训;小学
金陆小学,浦东新区,31.258062,121.585627,教育培训;小学
平凉路第四小学,杨浦区,31.284798,121.5628,教育培训;小学
上海外国语大学附属浦东外国语小学,浦东新区,31.273036,121.600896,教育培训;小学
上海市杨浦区二联小学,杨浦区,31.288868,121.533885,教育培训;小学
上海市浦东新区明珠森兰小学,浦东新区,31.29894,121.598067,教育培训;小学
浦东新区张桥中心小学,浦东新区,31.273507,121.618183,教育培训;小学
上海市杨浦区建设小学,杨浦区,31.271862,121.550665,教育培训;小学
高行小学,浦东新区,31.303815,121.614225,教育培训;小学
浦东新区罗山小学,浦东新区,31.254595,121.568578,教育培训;小学
东荷小学,浦东新区,31.277535,121.600465,教育培训;小学
金新小学,浦东新区,31.271607,121.607672,教育培训;小学
建平实验小学,浦东新区,31.258095,121.599576,教育培训;小学
东波小学,浦东新区,31.291567,121.588533,教育培训;小学
浦东新区沪新小学,浦东新区,31.273996,121.591181,教育培训;小学
水丰路小学(本部),杨浦区,31.29295,121.544744,教育培训;小学
开鲁新村第一小学,杨浦区,31.330152,121.536052,教育培训;小学
杨园中心小学,浦东新区,31.323784,121.638211,教育培训;小学
上海市杨浦区翔殷路小学,杨浦区,31.313321,121.543896,教育培训;小学
万科实验小学,浦东新区,31.250013,121.541785,教育培训;小学
回民小学,杨浦区,31.307493,121.541423,教育培训;小学
上海外高桥保税区实验小学,浦东新区,31.344564,121.593285,教育培训;小学
华高小学(东靖路校区),浦东新区,31.298468,121.624443,教育培训;小学
浦东新区华高小学,浦东新区,31.286152,121.621759,教育培训;小学
控江二村小学-低年级教学区,杨浦区,31.291203,121.534819,教育培训;小学
凌河小学,浦东新区,31.284216,121.601042,教育培训;小学
上海市杨浦小学分校,杨浦区,31.274069,121.535615,教育培训;小学
金英小学,浦东新区,31.25231,121.586256,教育培训;小学
浦东新区进涛小学,浦东新区,31.26693,121.567366,教育培训;小学
上海市市东小学,杨浦区,31.263272,121.524754,教育培训;小学
高桥镇小学(高行校区),浦东新区,31.331235,121.599013,教育培训;小学
浦外附小,浦东新区,31.273269,121.601206,教育培训;小学
杨浦区教师进修学院实验小学,杨浦区,31.282293,121.531584,教育培训;小学
杨浦区国和小学,杨浦区,31.327053,121.535539,教育培训;小学
控江二村小学分校,杨浦区,31.279822,121.542718,教育培训;小学
杨浦区内江路第二小学,杨浦区,31.290476,121.549663,教育培训;小学
上海市杭州路第一小学(沈阳路),杨浦区,31.266401,121.540503,教育培训;小学
杨浦区长白二村小学分校,杨浦区,31.306558,121.548002,教育培训;小学
民星路小学,杨浦区,31.318959,121.547384,教育培训;小学
水丰路小学分校,杨浦区,31.29637,121.539071,教育培训;小学
工农新村小学,杨浦区,31.328998,121.54073,教育培训;小学
浦东新区东沟小学,浦东新区,31.299887,121.581604,教育培训;小学
市光新村第一小学,杨浦区,31.32374,121.542161,教育培训;小学
高东小学,浦东新区,31.33408,121.627334,教育培训;小学
内江路小学,杨浦区,31.288061,121.555838,教育培训;小学
上体附中附属小学,杨浦区,31.319621,121.525344,教育培训;小学
育鹰学校(小学部),杨浦区,31.297824,121.522604,教育培训;小学
中原路小学(中原路校区),杨浦区,31.333777,121.541361,教育培训;小学
齐齐哈尔路第一小学分校,杨浦区,31.271747,121.523502,教育培训;小学
浦东新区莱阳小学,浦东新区,31.28387,121.5877,教育培训;小学
上海市杨浦区怀德路第一小学,杨浦区,31.259529,121.532086,教育培训;小学
上海市第六师范第二附属小学,浦东新区,31.253048,121.551791,教育培训;小学
中原路小学分校,杨浦区,31.343538,121.532393,教育培训;小学
平三小学分校,杨浦区,31.279998,121.565285,教育培训;小学
上海市第六师范附属小学(崮山路),浦东新区,31.254294,121.559053,教育培训;小学
浦东新区东波小学(胡家街校区),浦东新区,31.348956,121.589098,教育培训;小学
精忠小学,浦东新区,31.312825,121.638233,教育培训;小学
学前小学(海春路校区),浦东新区,31.355612,121.590743,教育培训;小学
育鹰小学,杨浦区,31.296515,121.523639,教育培训;小学
思源教育中小学培优,浦东新区,31.261004,121.598211,教育培训;小学
建平中学北校区-洋泾实验小学,浦东新区,31.250917,121.562712,教育培训;小学
浦游青少年体育俱乐部金茂小学培训点,浦东新区,31.2677,121.596512,教育培训;小学
上海杨浦五角场镇闸殷村后路道口,杨浦区,31.319525,121.521709,教育培训;小学
新区进涛小学(分部),浦东新区,31.273952,121.574973,教育培训;小学
上海开放大学残疾人教育学院杨浦区学习中心(世界路),杨浦区,31.330338,121.53271,教育培训;小学
伟业小学,浦东新区,31.272727,121.601781,教育培训;小学
北洋泾路希望小学,浦东新区,31.250474,121.555805,教育培训;小学
新建小学,浦东新区,31.314943,121.594377,教育培训;小学
