name,district,lat,lng,tag
有口福,奉贤区,30.833706,121.47501,美食;中餐厅
夏记羊肉馆,奉贤区,30.834491,121.479332,美食;中餐厅
上海申洁餐饮服务有限公司,奉贤区,30.839438,121.463345, 
秦风拂面,奉贤区,30.834668,121.475791,美食;小吃快餐店
傻儿川菜,奉贤区,30.834508,121.479725,美食;中餐厅
广式煲仔饭,奉贤区,30.833254,121.474642,美食;小吃快餐店
杭州湾特色海鲜,奉贤区,30.835603,121.477259,美食;中餐厅
麻辣捞汤(柘林店),奉贤区,30.83518,121.478807,美食;小吃快餐店
缘圆涮烤居,奉贤区,30.836958,121.479643,美食;中餐厅
赣湘木桶饭,奉贤区,30.833282,121.474588,美食;小吃快餐店
苏鲁排档,奉贤区,30.83505,121.478238,美食;中餐厅
皖湘饭店,奉贤区,30.834628,121.477246,美食;中餐厅
西北牛肉拉面,奉贤区,30.834628,121.477246,美食;小吃快餐店
六朝居,奉贤区,30.834778,121.477182,美食;小吃快餐店
聚朋快餐,奉贤区,30.833282,121.474588,美食;小吃快餐店
朋友快餐,奉贤区,30.834833,121.476132,美食;小吃快餐店
老地方(钦林南路店),奉贤区,30.835315,121.480917,美食;中餐厅
古法传统牛肉汤(柘林店),奉贤区,30.836307,121.480729,美食;中餐厅
湘菜馆,奉贤区,30.83445,121.481001,美食;中餐厅
巴比馒头(钦林南路店),奉贤区,30.83576,121.4806,美食;小吃快餐店
贺记小菜,奉贤区,30.834725,121.480582,美食;中餐厅
格香客(柘林店),奉贤区,30.836194,121.480849,美食;小吃快餐店
三毛饭店,奉贤区,30.833636,121.481793,美食;中餐厅
港式煲仔饭,奉贤区,30.833636,121.481793,美食;小吃快餐店
尚捞港式烤肉火锅,奉贤区,30.836077,121.482011,美食;中餐厅
江南小菜(乐康路店),奉贤区,30.834838,121.48071,美食;中餐厅
剧院家常菜,奉贤区,30.837105,121.480262,美食;中餐厅
千百味,奉贤区,30.833784,121.481766,美食;小吃快餐店
渝味重庆小面(钦林南路店),奉贤区,30.833899,121.481546,美食;小吃快餐店
东北老菜馆(海湾路店),奉贤区,30.845528,121.509441,美食;中餐厅
我家酸菜鱼(海泉路店),奉贤区,30.843519,121.514932,美食;中餐厅
华东理工大学(奉贤校区)-第一餐饮大楼,奉贤区,30.840097,121.513511,美食;其他
巫山烤全鱼(海泉路店),奉贤区,30.843578,121.514936,美食;中餐厅
蜀香门地,奉贤区,30.843581,121.514651,美食;中餐厅
村夫烤鱼(海尚生活广场1楼店),奉贤区,30.843077,121.514753,美食;中餐厅
魔豆520咖啡(意式休闲餐厅),奉贤区,30.843586,121.51495,美食;外国餐厅
色空吧中餐厅,奉贤区,30.828236,121.519856,美食;中餐厅
塔里木新疆特色美食,奉贤区,30.842965,121.514537,美食;中餐厅
滋溜米粉,奉贤区,30.834443,121.516104,美食;小吃快餐店
